Trading Date,Mean Stored,Daily Stored
25Jan36,3422,2765.99
26Jan36,3420,2764.15
27Jan36,3417,2762.31
28Jan36,3414,2760.47
29Jan36,3411,2790.562
30Jan36,3408,2820.654
31Jan36,3405,2850.745
01Feb36,3401,2887.993
02Feb36,3397,2932.396
03Feb36,3393,2976.8
04Feb36,3389,3021.203
05Feb36,3384,3008
06Feb36,3380,2994.797
07Feb36,3375,2981.594
08Feb36,3369,2968.991
09Feb36,3363,2956.989
10Feb36,3358,2944.987
11Feb36,3351,2932.984
12Feb36,3345,2926.48
13Feb36,3339,2919.976
14Feb36,3332,2913.472
15Feb36,3325,2919.34
16Feb36,3318,2937.578
17Feb36,3310,2955.816
18Feb36,3303,2974.054
19Feb36,3296,3003.086
20Feb36,3289,3032.117
21Feb36,3282,3061.149
22Feb36,3275,3085.145
23Feb36,3269,3104.108
24Feb36,3262,3123.069
25Feb36,3256,3142.032
26Feb36,3250,3152.879
27Feb36,3244,3163.725
28Feb36,3238,3174.571
29Feb36,3232,3182.317
01Mar36,3227,3186.963
02Mar36,3222,3191.61
03Mar36,3217,3196.256
04Mar36,3211,3203.483
05Mar36,3206,3210.709
06Mar36,3201,3217.935
07Mar36,3196,3218.546
08Mar36,3191,3212.541
09Mar36,3185,3206.537
10Mar36,3180,3200.532
11Mar36,3174,3186.943
12Mar36,3169,3173.355
13Mar36,3163,3159.766
14Mar36,3157,3149.734
15Mar36,3151,3143.26
16Mar36,3146,3136.786
17Mar36,3140,3130.312
18Mar36,3134,3111.281
19Mar36,3129,3092.249
20Mar36,3124,3073.218
21Mar36,3119,3061.115
22Mar36,3114,3055.941
23Mar36,3109,3050.766
24Mar36,3105,3045.592
25Mar36,3100,3037.089
26Mar36,3097,3028.587
27Mar36,3093,3020.084
28Mar36,3089,3023.483
29Mar36,3086,3038.783
30Mar36,3083,3054.082
31Mar36,3080,3069.382
01Apr36,3078,3099.326
02Apr36,3075,3129.271
03Apr36,3073,3159.215
04Apr36,3070,3186.384
05Apr36,3068,3210.779
06Apr36,3066,3235.173
07Apr36,3063,3259.567
08Apr36,3059,3261.639
09Apr36,3055,3263.71
10Apr36,3051,3265.782
11Apr36,3046,3270.166
12Apr36,3040,3276.862
13Apr36,3033,3283.558
14Apr36,3027,3290.254
15Apr36,3020,3267.178
16Apr36,3012,3244.101
17Apr36,3004,3221.024
18Apr36,2995,3205.894
19Apr36,2986,3198.711
20Apr36,2976,3191.527
21Apr36,2966,3184.344
22Apr36,2961,3201.122
23Apr36,2956,3217.9
24Apr36,2951,3234.678
25Apr36,2945,3252.198
26Apr36,2940,3270.46
27Apr36,2935,3288.722
28Apr36,2930,3306.984
29Apr36,2924,3292.559
30Apr36,2919,3278.134
01May36,2913,3263.709
02May36,2907,3266.892
03May36,2902,3287.685
04May36,2896,3308.478
05May36,2891,3329.27
06May36,2886,3355.226
07May36,2881,3381.181
08May36,2876,3407.137
09May36,2872,3412.61
10May36,2868,3397.602
11May36,2864,3382.593
12May36,2861,3367.585
13May36,2858,3336.358
14May36,2856,3305.131
15May36,2854,3273.905
16May36,2853,3252.614
17May36,2852,3241.259
18May36,2851,3229.904
19May36,2850,3218.549
20May36,2850,3198.293
21May36,2849,3178.037
22May36,2848,3157.781
23May36,2848,3137.421
24May36,2847,3116.955
25May36,2846,3096.49
26May36,2845,3076.024
27May36,2844,3045.558
28May36,2843,3015.093
29May36,2841,2984.627
30May36,2839,2957.225
31May36,2837,2932.887
01Jun36,2835,2908.549
02Jun36,2833,2884.211
03Jun36,2830,2857.93
04Jun36,2828,2831.648
05Jun36,2825,2805.367
06Jun36,2822,2780.426
07Jun36,2819,2756.824
08Jun36,2816,2733.222
09Jun36,2813,2709.62
10Jun36,2811,2689.706
11Jun36,2808,2669.791
12Jun36,2806,2649.877
13Jun36,2803,2630.193
14Jun36,2801,2610.739
15Jun36,2799,2591.286
16Jun36,2796,2571.833
17Jun36,2794,2556.419
18Jun36,2792,2541.005
19Jun36,2789,2525.591
20Jun36,2787,2513.041
21Jun36,2784,2503.355
22Jun36,2782,2493.67
23Jun36,2779,2483.984
24Jun36,2776,2471.625
25Jun36,2773,2459.267
26Jun36,2769,2446.908
27Jun36,2764,2439.852
28Jun36,2760,2438.097
29Jun36,2754,2436.342
30Jun36,2748,2434.587
01Jul36,2742,2428.423
02Jul36,2735,2422.259
03Jul36,2727,2416.095
04Jul36,2719,2417.841
05Jul36,2711,2427.498
06Jul36,2702,2437.155
07Jul36,2692,2446.812
08Jul36,2683,2438.759
09Jul36,2672,2430.706
10Jul36,2662,2422.653
11Jul36,2651,2414.139
12Jul36,2640,2405.164
13Jul36,2629,2396.188
14Jul36,2618,2387.213
15Jul36,2607,2375.914
16Jul36,2596,2364.614
17Jul36,2585,2353.315
18Jul36,2574,2357.552
19Jul36,2563,2377.326
20Jul36,2553,2397.1
21Jul36,2542,2416.874
22Jul36,2532,2407.785
23Jul36,2521,2398.697
24Jul36,2511,2389.608
25Jul36,2501,2378.999
26Jul36,2490,2366.868
27Jul36,2480,2354.738
28Jul36,2470,2342.607
29Jul36,2460,2329.84
30Jul36,2450,2317.073
31Jul36,2441,2304.306
01Aug36,2431,2291.215
02Aug36,2422,2277.799
03Aug36,2413,2264.383
04Aug36,2405,2250.966
05Aug36,2396,2254.321
06Aug36,2388,2257.676
07Aug36,2380,2261.032
08Aug36,2372,2266.461
09Aug36,2365,2273.965
10Aug36,2358,2281.469
11Aug36,2351,2288.973
12Aug36,2345,2318.955
13Aug36,2338,2348.936
14Aug36,2332,2378.918
15Aug36,2326,2400.554
16Aug36,2320,2413.843
17Aug36,2313,2427.133
18Aug36,2306,2440.422
19Aug36,2299,2436.818
20Aug36,2292,2433.214
21Aug36,2285,2429.61
22Aug36,2277,2436.447
23Aug36,2270,2453.724
24Aug36,2263,2471.001
25Aug36,2255,2488.278
26Aug36,2248,2512.937
27Aug36,2241,2537.597
28Aug36,2234,2562.256
29Aug36,2227,2570.758
30Aug36,2221,2563.104
31Aug36,2215,2555.449
01Sep36,2210,2547.795
02Sep36,2205,2525.023
03Sep36,2200,2502.25
04Sep36,2197,2479.478
05Sep36,2194,2465.112
06Sep36,2191,2459.152
07Sep36,2189,2453.192
08Sep36,2188,2447.232
09Sep36,2186,2435.788
10Sep36,2185,2424.343
11Sep36,2185,2412.899
12Sep36,2184,2414.124
13Sep36,2184,2428.019
14Sep36,2185,2441.916
15Sep36,2186,2455.811
16Sep36,2187,2481.17
17Sep36,2188,2506.527
18Sep36,2190,2531.886
19Sep36,2193,2539.467
20Sep36,2195,2529.271
21Sep36,2198,2519.074
22Sep36,2202,2508.878
23Sep36,2206,2511.304
24Sep36,2210,2513.729
25Sep36,2215,2516.155
26Sep36,2221,2521.328
27Sep36,2227,2529.249
28Sep36,2233,2537.171
29Sep36,2240,2545.092
30Sep36,2248,2533.594
01Oct36,2256,2522.097
02Oct36,2264,2510.599
03Oct36,2272,2517.39
04Oct36,2281,2542.471
05Oct36,2289,2567.551
06Oct36,2298,2592.631
07Oct36,2307,2631.065
08Oct36,2317,2669.499
09Oct36,2326,2707.933
10Oct36,2335,2771.783
11Oct36,2344,2861.047
12Oct36,2353,2950.311
13Oct36,2362,3039.576
14Oct36,2370,2999.716
15Oct36,2379,2959.855
16Oct36,2387,2919.995
17Oct36,2396,2904.59
18Oct36,2404,2913.642
19Oct36,2413,2922.695
20Oct36,2421,2931.747
21Oct36,2429,2929.663
22Oct36,2437,2927.578
23Oct36,2444,2925.493
24Oct36,2452,2925.257
25Oct36,2459,2926.869
26Oct36,2466,2928.481
27Oct36,2473,2930.093
28Oct36,2479,2925.885
29Oct36,2486,2921.676
30Oct36,2493,2917.467
31Oct36,2499,2947.853
01Nov36,2506,3012.833
02Nov36,2512,3077.812
03Nov36,2519,3142.792
04Nov36,2526,3168.368
05Nov36,2533,3193.943
06Nov36,2540,3219.518
07Nov36,2548,3230.879
08Nov36,2556,3228.025
09Nov36,2564,3225.17
10Nov36,2573,3222.316
11Nov36,2582,3211.818
12Nov36,2591,3201.321
13Nov36,2600,3190.823
14Nov36,2610,3183.734
15Nov36,2620,3180.054
16Nov36,2630,3176.374
17Nov36,2640,3172.694
18Nov36,2650,3182.977
19Nov36,2660,3193.26
20Nov36,2670,3203.543
21Nov36,2679,3249.966
22Nov36,2689,3332.531
23Nov36,2698,3415.096
24Nov36,2707,3497.661
25Nov36,2716,3514.282
26Nov36,2725,3530.902
27Nov36,2735,3547.523
28Nov36,2744,3545.387
29Nov36,2753,3524.494
30Nov36,2763,3503.6
01Dec36,2773,3482.707
02Dec36,2783,3464.915
03Dec36,2794,3447.123
04Dec36,2804,3429.331
05Dec36,2816,3422.285
06Dec36,2827,3425.983
07Dec36,2838,3429.682
08Dec36,2850,3433.38
09Dec36,2863,3417.682
10Dec36,2875,3401.984
11Dec36,2888,3386.286
12Dec36,2901,3371.2
13Dec36,2915,3356.725
14Dec36,2928,3342.25
15Dec36,2942,3327.776
16Dec36,2956,3306.357
17Dec36,2971,3284.938
18Dec36,2986,3263.519
19Dec36,3001,3261.159
20Dec36,3017,3277.858
21Dec36,3034,3294.557
22Dec36,3051,3311.257
23Dec36,3069,3325.99
24Dec36,3087,3340.723
25Dec36,3105,3355.456
26Dec36,3124,3364.697
27Dec36,3143,3368.448
28Dec36,3163,3372.198
29Dec36,3183,3375.949
30Dec36,3202,3376.031
31Dec36,3222,3376.113
01Jan37,3241,3376.194
02Jan37,3260,3379.939
03Jan37,3278,3387.349
04Jan37,3295,3394.758
05Jan37,3312,3402.167
06Jan37,3327,3431.989
07Jan37,3341,3461.81
08Jan37,3355,3491.631
09Jan37,3367,3522.908
10Jan37,3379,3555.64
11Jan37,3388,3588.372
12Jan37,3397,3621.104
13Jan37,3404,3612.013
14Jan37,3410,3602.922
15Jan37,3415,3593.831
16Jan37,3418,3587.609
17Jan37,3421,3584.256
18Jan37,3423,3580.904
19Jan37,3424,3577.551
20Jan37,3425,3581.089
21Jan37,3425,3584.627
22Jan37,3424,3588.165
23Jan37,3423,3601.378
24Jan37,3422,3624.264
25Jan37,3420,3647.151
26Jan37,3417,3670.037
27Jan37,3414,3651.094
28Jan37,3411,3632.152
29Jan37,3408,3613.209
30Jan37,3405,3607.656
31Jan37,3401,3615.493
01Feb37,3397,3623.33
02Feb37,3393,3631.168
03Feb37,3389,3599.588
04Feb37,3384,3568.008
05Feb37,3380,3536.427
06Feb37,3375,3514.741
07Feb37,3369,3502.949
08Feb37,3363,3491.157
09Feb37,3358,3479.365
10Feb37,3351,3477.371
11Feb37,3345,3475.376
12Feb37,3339,3473.382
13Feb37,3332,3474.214
14Feb37,3325,3477.874
15Feb37,3318,3481.534
16Feb37,3310,3485.194
17Feb37,3303,3459.749
18Feb37,3296,3434.304
19Feb37,3289,3408.859
20Feb37,3282,3388.185
21Feb37,3275,3372.283
22Feb37,3269,3356.382
23Feb37,3262,3340.48
24Feb37,3256,3361.612
25Feb37,3250,3382.744
26Feb37,3244,3403.876
27Feb37,3238,3421.31
28Feb37,3232,3435.045
01Mar37,3227,3448.781
02Mar37,3222,3462.517
03Mar37,3217,3449.103
04Mar37,3211,3435.688
05Mar37,3206,3422.273
06Mar37,3201,3420.49
07Mar37,3196,3430.338
08Mar37,3191,3440.186
09Mar37,3185,3450.034
10Mar37,3180,3419.963
11Mar37,3174,3389.892
12Mar37,3169,3359.821
13Mar37,3163,3331.929
14Mar37,3157,3306.217
15Mar37,3151,3280.505
16Mar37,3146,3254.793
17Mar37,3140,3229.936
18Mar37,3134,3205.081
19Mar37,3129,3180.224
20Mar37,3124,3168.558
21Mar37,3119,3170.082
22Mar37,3114,3171.607
23Mar37,3109,3173.131
24Mar37,3105,3154.863
25Mar37,3100,3136.595
26Mar37,3097,3118.327
27Mar37,3093,3110.101
28Mar37,3089,3111.917
29Mar37,3086,3113.732
30Mar37,3083,3115.548
31Mar37,3080,3140.805
01Apr37,3078,3166.062
02Apr37,3075,3191.32
03Apr37,3073,3210.808
04Apr37,3070,3224.528
05Apr37,3068,3238.249
06Apr37,3066,3251.969
07Apr37,3063,3247.921
08Apr37,3059,3243.874
09Apr37,3055,3239.826
10Apr37,3051,3281.062
11Apr37,3046,3367.583
12Apr37,3040,3454.103
13Apr37,3033,3540.624
14Apr37,3027,3558.618
15Apr37,3020,3576.611
16Apr37,3012,3594.605
17Apr37,3004,3596.384
18Apr37,2995,3581.948
19Apr37,2986,3567.512
20Apr37,2976,3553.076
21Apr37,2966,3563.59
22Apr37,2961,3574.105
23Apr37,2956,3584.619
24Apr37,2951,3580.855
25Apr37,2945,3562.812
26Apr37,2940,3544.768
27Apr37,2935,3526.725
28Apr37,2930,3487.638
29Apr37,2924,3448.55
30Apr37,2919,3409.462
01May37,2913,3381.34
02May37,2907,3364.186
03May37,2902,3347.032
04May37,2896,3329.877
05May37,2891,3321.84
06May37,2886,3313.803
07May37,2881,3305.766
08May37,2876,3309.195
09May37,2872,3324.092
10May37,2868,3338.988
11May37,2864,3353.885
12May37,2861,3329.981
13May37,2858,3306.077
14May37,2856,3282.173
15May37,2854,3274.433
16May37,2853,3282.855
17May37,2852,3291.278
18May37,2851,3299.7
19May37,2850,3298.105
20May37,2850,3296.51
21May37,2849,3294.914
22May37,2848,3289.539
23May37,2848,3280.386
24May37,2847,3271.234
25May37,2846,3262.08
26May37,2845,3234.618
27May37,2844,3207.155
28May37,2843,3179.693
29May37,2841,3164.387
30May37,2839,3161.238
31May37,2837,3158.089
01Jun37,2835,3154.94
02Jun37,2833,3150.868
03Jun37,2830,3146.796
04Jun37,2828,3142.724
05Jun37,2825,3137.984
06Jun37,2822,3132.577
07Jun37,2819,3127.17
08Jun37,2816,3121.762
09Jun37,2813,3094.642
10Jun37,2811,3067.523
11Jun37,2808,3040.403
12Jun37,2806,3016.421
13Jun37,2803,2995.578
14Jun37,2801,2974.733
15Jun37,2799,2953.89
16Jun37,2796,2925.091
17Jun37,2794,2896.293
18Jun37,2792,2867.494
19Jun37,2789,2843.038
20Jun37,2787,2822.924
21Jun37,2784,2802.81
22Jun37,2782,2782.696
23Jun37,2779,2756.853
24Jun37,2776,2731.01
25Jun37,2773,2705.167
26Jun37,2769,2683.147
27Jun37,2764,2664.948
28Jun37,2760,2646.748
29Jun37,2754,2628.549
30Jun37,2748,2608.038
01Jul37,2742,2587.526
02Jul37,2735,2567.015
03Jul37,2727,2548.231
04Jul37,2719,2531.174
05Jul37,2711,2514.118
06Jul37,2702,2497.061
07Jul37,2692,2477.142
08Jul37,2683,2457.222
09Jul37,2672,2437.303
10Jul37,2662,2435.363
11Jul37,2651,2451.402
12Jul37,2640,2467.443
13Jul37,2629,2483.482
14Jul37,2618,2474.886
15Jul37,2607,2466.289
16Jul37,2596,2457.693
17Jul37,2585,2449.301
18Jul37,2574,2441.114
19Jul37,2563,2432.929
20Jul37,2553,2424.742
21Jul37,2542,2421.649
22Jul37,2532,2418.556
23Jul37,2521,2415.463
24Jul37,2511,2410.637
25Jul37,2501,2404.078
26Jul37,2490,2397.518
27Jul37,2480,2390.959
28Jul37,2470,2377.17
29Jul37,2460,2363.381
30Jul37,2450,2349.592
31Jul37,2441,2339.467
01Aug37,2431,2333.007
02Aug37,2422,2326.548
03Aug37,2413,2320.088
04Aug37,2405,2319.303
05Aug37,2396,2318.518
06Aug37,2388,2317.733
07Aug37,2380,2311.705
08Aug37,2372,2300.431
09Aug37,2365,2289.157
10Aug37,2358,2277.884
11Aug37,2351,2259.381
12Aug37,2345,2240.878
13Aug37,2338,2222.375
14Aug37,2332,2206.774
15Aug37,2326,2194.075
16Aug37,2320,2181.377
17Aug37,2313,2168.678
18Aug37,2306,2152.855
19Aug37,2299,2137.031
20Aug37,2292,2121.208
21Aug37,2285,2111.293
22Aug37,2277,2107.286
23Aug37,2270,2103.279
24Aug37,2263,2099.272
25Aug37,2255,2082.778
26Aug37,2248,2066.284
27Aug37,2241,2049.789
28Aug37,2234,2034.02
29Aug37,2227,2018.976
30Aug37,2221,2003.933
31Aug37,2215,1988.889
01Sep37,2210,1973.237
02Sep37,2205,1957.585
03Sep37,2200,1941.933
04Sep37,2197,1928.054
05Sep37,2194,1915.948
06Sep37,2191,1903.841
07Sep37,2189,1891.735
08Sep37,2188,1878.003
09Sep37,2186,1864.271
10Sep37,2185,1850.539
11Sep37,2185,1845.475
12Sep37,2184,1849.08
13Sep37,2184,1852.685
14Sep37,2185,1856.289
15Sep37,2186,1848.371
16Sep37,2187,1840.453
17Sep37,2188,1832.535
18Sep37,2190,1827.627
19Sep37,2193,1825.729
20Sep37,2195,1823.831
21Sep37,2198,1821.933
22Sep37,2202,1811.134
23Sep37,2206,1800.334
24Sep37,2210,1789.535
25Sep37,2215,1781.466
26Sep37,2221,1776.126
27Sep37,2227,1770.787
28Sep37,2233,1765.448
29Sep37,2240,1754.701
30Sep37,2248,1743.953
01Oct37,2256,1733.206
02Oct37,2264,1725.22
03Oct37,2272,1719.994
04Oct37,2281,1714.769
05Oct37,2289,1709.544
06Oct37,2298,1702.727
07Oct37,2307,1695.91
08Oct37,2317,1689.093
09Oct37,2326,1683.742
10Oct37,2335,1679.858
11Oct37,2344,1675.973
12Oct37,2353,1672.089
13Oct37,2362,1657.789
14Oct37,2370,1643.488
15Oct37,2379,1629.187
16Oct37,2387,1616.704
17Oct37,2396,1606.038
18Oct37,2404,1595.373
19Oct37,2413,1584.707
20Oct37,2421,1569.719
21Oct37,2429,1554.731
22Oct37,2437,1539.743
23Oct37,2444,1533.085
24Oct37,2452,1534.755
25Oct37,2459,1536.426
26Oct37,2466,1538.097
27Oct37,2473,1527.837
28Oct37,2479,1517.577
29Oct37,2486,1507.317
30Oct37,2493,1502.287
31Oct37,2499,1502.485
01Nov37,2506,1502.684
02Nov37,2512,1502.883
03Nov37,2519,1491.84
04Nov37,2526,1480.797
05Nov37,2533,1469.754
06Nov37,2540,1466.064
07Nov37,2548,1469.727
08Nov37,2556,1473.391
09Nov37,2564,1477.054
10Nov37,2573,1469.815
11Nov37,2582,1462.575
12Nov37,2591,1455.336
13Nov37,2600,1454.594
14Nov37,2610,1460.35
15Nov37,2620,1466.106
16Nov37,2630,1471.862
17Nov37,2640,1488.924
18Nov37,2650,1505.986
19Nov37,2660,1523.048
20Nov37,2670,1542.154
21Nov37,2679,1563.303
22Nov37,2689,1584.452
23Nov37,2698,1605.601
24Nov37,2707,1605.387
25Nov37,2716,1605.172
26Nov37,2725,1604.957
27Nov37,2735,1602.679
28Nov37,2744,1598.336
29Nov37,2753,1593.993
30Nov37,2763,1589.65
01Dec37,2773,1579.038
02Dec37,2783,1568.426
03Dec37,2794,1557.814
04Dec37,2804,1555.728
05Dec37,2816,1562.168
06Dec37,2827,1568.607
07Dec37,2838,1575.047
08Dec37,2850,1577.394
09Dec37,2863,1579.741
10Dec37,2875,1582.088
11Dec37,2888,1585.208
12Dec37,2901,1589.1
13Dec37,2915,1592.993
14Dec37,2928,1596.885
15Dec37,2942,1591.314
16Dec37,2956,1585.743
17Dec37,2971,1580.173
18Dec37,2986,1587.227
19Dec37,3001,1606.907
20Dec37,3017,1626.586
21Dec37,3034,1646.266
22Dec37,3051,1648.757
23Dec37,3069,1651.248
24Dec37,3087,1653.739
25Dec37,3105,1670.132
26Dec37,3124,1700.428
27Dec37,3143,1730.725
28Dec37,3163,1761.021
29Dec37,3183,1768.485
30Dec37,3202,1775.948
31Dec37,3222,1783.412
01Jan38,3241,1799.539
02Jan38,3260,1824.329
03Jan38,3278,1849.119
04Jan38,3295,1873.909
05Jan38,3312,1945.22
06Jan38,3327,2016.53
07Jan38,3341,2087.841
08Jan38,3355,2184.842
09Jan38,3367,2307.534
10Jan38,3379,2430.226
11Jan38,3388,2552.917
12Jan38,3397,2578.603
13Jan38,3404,2604.289
14Jan38,3410,2629.975
15Jan38,3415,2648.774
16Jan38,3418,2660.686
17Jan38,3421,2672.597
18Jan38,3423,2684.509
19Jan38,3424,2679.477
20Jan38,3425,2674.446
21Jan38,3425,2669.414
22Jan38,3424,2668.981
23Jan38,3423,2673.148
24Jan38,3422,2677.314
25Jan38,3420,2681.48
26Jan38,3417,2676.063
27Jan38,3414,2670.646
28Jan38,3411,2665.228
29Jan38,3408,2660.393
30Jan38,3405,2656.139
31Jan38,3401,2651.885
01Feb38,3397,2647.631
02Feb38,3393,2644.614
03Feb38,3389,2641.597
04Feb38,3384,2638.58
05Feb38,3380,2650.298
06Feb38,3375,2676.753
07Feb38,3369,2703.208
08Feb38,3363,2729.662
09Feb38,3358,2737.712
10Feb38,3351,2745.76
11Feb38,3345,2753.81
12Feb38,3339,2767.579
13Feb38,3332,2787.07
14Feb38,3325,2806.56
15Feb38,3318,2826.05
16Feb38,3310,2841.966
17Feb38,3303,2857.883
18Feb38,3296,2873.799
19Feb38,3289,2884.745
20Feb38,3282,2890.721
21Feb38,3275,2896.697
22Feb38,3269,2902.673
23Feb38,3262,2899.765
24Feb38,3256,2896.857
25Feb38,3250,2893.948
26Feb38,3244,2903.284
27Feb38,3238,2924.863
28Feb38,3232,2946.441
01Mar38,3227,2968.02
02Mar38,3222,2986.806
03Mar38,3217,3005.591
04Mar38,3211,3024.377
05Mar38,3206,3036.085
06Mar38,3201,3040.715
07Mar38,3196,3045.346
08Mar38,3191,3049.977
09Mar38,3185,3055.353
10Mar38,3180,3060.728
11Mar38,3174,3066.104
12Mar38,3169,3071.431
13Mar38,3163,3076.71
14Mar38,3157,3081.989
15Mar38,3151,3087.268
16Mar38,3146,3068.86
17Mar38,3140,3050.453
18Mar38,3134,3032.045
19Mar38,3129,3032.505
20Mar38,3124,3051.834
21Mar38,3119,3071.163
22Mar38,3114,3090.491
23Mar38,3109,3096.257
24Mar38,3105,3102.021
25Mar38,3100,3107.787
26Mar38,3097,3107.285
27Mar38,3093,3100.517
28Mar38,3089,3093.749
29Mar38,3086,3086.981
30Mar38,3083,3078.84
31Mar38,3080,3070.7
01Apr38,3078,3062.559
02Apr38,3075,3072.185
03Apr38,3073,3099.577
04Apr38,3070,3126.969
05Apr38,3068,3154.361
06Apr38,3066,3171.382
07Apr38,3063,3188.403
08Apr38,3059,3205.423
09Apr38,3055,3221.005
10Apr38,3051,3235.148
11Apr38,3046,3249.291
12Apr38,3040,3263.434
13Apr38,3033,3266.047
14Apr38,3027,3268.659
15Apr38,3020,3271.272
16Apr38,3012,3318.325
17Apr38,3004,3409.817
18Apr38,2995,3501.31
19Apr38,2986,3592.803
20Apr38,2976,3582.693
21Apr38,2966,3572.583
22Apr38,2961,3562.473
23Apr38,2956,3568.923
24Apr38,2951,3591.931
25Apr38,2945,3614.94
26Apr38,2940,3637.948
27Apr38,2935,3620.427
28Apr38,2930,3602.906
29Apr38,2924,3585.385
30Apr38,2919,3570.633
01May38,2913,3558.651
02May38,2907,3546.669
03May38,2902,3534.687
04May38,2896,3512.143
05May38,2891,3489.599
06May38,2886,3467.055
07May38,2881,3451.502
08May38,2876,3442.939
09May38,2872,3434.376
10May38,2868,3425.813
11May38,2864,3400.75
12May38,2861,3375.687
13May38,2858,3350.624
14May38,2856,3329.596
15May38,2854,3312.605
16May38,2853,3295.614
17May38,2852,3278.622
18May38,2851,3257.977
19May38,2850,3237.331
20May38,2850,3216.687
21May38,2849,3194.898
22May38,2848,3171.966
23May38,2848,3149.034
24May38,2847,3126.102
25May38,2846,3107.427
26May38,2845,3088.753
27May38,2844,3070.079
28May38,2843,3055.909
29May38,2841,3046.244
30May38,2839,3036.58
31May38,2837,3026.915
01Jun38,2835,3006.339
02Jun38,2833,2985.764
03Jun38,2830,2965.187
04Jun38,2828,2946.504
05Jun38,2825,2929.712
06Jun38,2822,2912.921
07Jun38,2819,2896.13
08Jun38,2816,2881.018
09Jun38,2813,2865.905
10Jun38,2811,2850.793
11Jun38,2808,2840.432
12Jun38,2806,2834.825
13Jun38,2803,2829.217
14Jun38,2801,2823.609
15Jun38,2799,2809.644
16Jun38,2796,2795.679
17Jun38,2794,2781.713
18Jun38,2792,2784.707
19Jun38,2789,2804.658
20Jun38,2787,2824.61
21Jun38,2784,2844.562
22Jun38,2782,2837.714
23Jun38,2779,2830.866
24Jun38,2776,2824.017
25Jun38,2773,2814.983
26Jun38,2769,2803.764
27Jun38,2764,2792.545
28Jun38,2760,2781.325
29Jun38,2754,2771.329
30Jun38,2748,2761.333
01Jul38,2742,2751.337
02Jul38,2735,2745.774
03Jul38,2727,2744.648
04Jul38,2719,2743.521
05Jul38,2711,2742.394
06Jul38,2702,2727.859
07Jul38,2692,2713.324
08Jul38,2683,2698.789
09Jul38,2672,2683.598
10Jul38,2662,2667.752
11Jul38,2651,2651.906
12Jul38,2640,2636.059
13Jul38,2629,2623.04
14Jul38,2618,2610.022
15Jul38,2607,2597.003
16Jul38,2596,2586.351
17Jul38,2585,2578.063
18Jul38,2574,2569.776
19Jul38,2563,2561.488
20Jul38,2553,2550.212
21Jul38,2542,2538.936
22Jul38,2532,2527.66
23Jul38,2521,2516.308
24Jul38,2511,2504.879
25Jul38,2501,2493.45
26Jul38,2490,2482.021
27Jul38,2480,2466.589
28Jul38,2470,2451.156
29Jul38,2460,2435.724
30Jul38,2450,2420.746
31Jul38,2441,2406.223
01Aug38,2431,2391.7
02Aug38,2422,2377.177
03Aug38,2413,2360.655
04Aug38,2405,2344.132
05Aug38,2396,2327.609
06Aug38,2388,2316.243
07Aug38,2380,2310.034
08Aug38,2372,2303.825
09Aug38,2365,2297.615
10Aug38,2358,2323.89
11Aug38,2351,2350.165
12Aug38,2345,2376.441
13Aug38,2338,2397.379
14Aug38,2332,2412.98
15Aug38,2326,2428.581
16Aug38,2320,2444.182
17Aug38,2313,2453.022
18Aug38,2306,2461.863
19Aug38,2299,2470.703
20Aug38,2292,2473.495
21Aug38,2285,2470.239
22Aug38,2277,2466.981
23Aug38,2270,2463.725
24Aug38,2263,2440.789
25Aug38,2255,2417.853
26Aug38,2248,2394.916
27Aug38,2241,2384.758
28Aug38,2234,2387.378
29Aug38,2227,2389.998
30Aug38,2221,2392.617
31Aug38,2215,2389.276
01Sep38,2210,2385.934
02Sep38,2205,2382.593
03Sep38,2200,2379.136
04Sep38,2197,2375.563
05Sep38,2194,2371.99
06Sep38,2191,2368.417
07Sep38,2189,2354.151
08Sep38,2188,2339.885
09Sep38,2186,2325.619
10Sep38,2185,2315.817
11Sep38,2185,2310.479
12Sep38,2184,2305.141
13Sep38,2184,2299.803
14Sep38,2185,2331.556
15Sep38,2186,2363.309
16Sep38,2187,2395.063
17Sep38,2188,2421.714
18Sep38,2190,2443.265
19Sep38,2193,2464.815
20Sep38,2195,2486.366
21Sep38,2198,2482.205
22Sep38,2202,2478.043
23Sep38,2206,2473.881
24Sep38,2210,2466.359
25Sep38,2215,2455.476
26Sep38,2221,2444.593
27Sep38,2227,2433.71
28Sep38,2233,2415.258
29Sep38,2240,2396.805
30Sep38,2248,2378.353
01Oct38,2256,2379.816
02Oct38,2264,2401.192
03Oct38,2272,2422.569
04Oct38,2281,2443.946
05Oct38,2289,2468.857
06Oct38,2298,2493.769
07Oct38,2307,2518.681
08Oct38,2317,2543.29
09Oct38,2326,2567.598
10Oct38,2335,2591.905
11Oct38,2344,2616.213
12Oct38,2353,2592.933
13Oct38,2362,2569.652
14Oct38,2370,2546.372
15Oct38,2379,2545.87
16Oct38,2387,2568.147
17Oct38,2396,2590.425
18Oct38,2404,2612.703
19Oct38,2413,2592.755
20Oct38,2421,2572.807
21Oct38,2429,2552.859
22Oct38,2437,2536.965
23Oct38,2444,2525.125
24Oct38,2452,2513.284
25Oct38,2459,2501.444
26Oct38,2466,2485.035
27Oct38,2473,2468.625
28Oct38,2479,2452.215
29Oct38,2486,2442.776
30Oct38,2493,2440.306
31Oct38,2499,2437.837
01Nov38,2506,2435.367
